FieldID,date,NDVI
WC4,2006-06-24,
WC5,2006-06-24,
WC26,2006-06-24,
SW4,2006-06-24,
NW6,2006-06-24,
NW7,2006-06-24,
NB1,2006-06-24,
WC20,2006-06-24,
WC19,2006-06-24,
SW3,2006-06-24,
WC18,2006-06-24,
WC17,2006-06-24,
SW5,2006-06-24,
SW6,2006-06-24,
WC12,2006-06-24,
WC8,2006-06-24,
WC11,2006-06-24,
WC25,2006-06-24,
WC16,2006-06-24,
WC15,2006-06-24,
NW1,2006-06-24,
NW2,2006-06-24,
NW3,2006-06-24,
NW4,2006-06-24,
NW5,2006-06-24,
WC23,2006-06-24,
WC22,2006-06-24,
WC24,2006-06-24,
NC2,2006-06-24,
NC1,2006-06-24,
WC21,2006-06-24,
WC13,2006-06-24,
WC9,2006-06-24,
SW1,2006-06-24,
SW2,2006-06-24,
WC10,2006-06-24,
WC14,2006-06-24,
WC7,2006-06-24,
WC27,2006-06-24,
WC1,2006-12-01,
WC2,2006-12-01,
WC3,2006-12-01,
WC6,2006-12-01,
WC4,2006-12-01,
WC5,2006-12-01,
WC26,2006-12-01,
SW4,2006-12-01,
NW6,2006-12-01,
NW7,2006-12-01,
NB1,2006-12-01,
WC20,2006-12-01,
WC19,2006-12-01,
SW3,2006-12-01,
WC18,2006-12-01,
WC17,2006-12-01,
SW5,2006-12-01,
SW6,2006-12-01,
WC12,2006-12-01,
WC8,2006-12-01,
WC11,2006-12-01,
WC25,2006-12-01,
WC16,2006-12-01,
WC15,2006-12-01,
NW1,2006-12-01,
NW2,2006-12-01,
NW3,2006-12-01,
NW4,2006-12-01,
NW5,2006-12-01,
WC23,2006-12-01,
WC22,2006-12-01,
WC24,2006-12-01,
NC2,2006-12-01,
NC1,2006-12-01,0.21331306212408313
WC21,2006-12-01,
WC13,2006-12-01,
WC9,2006-12-01,
SW1,2006-12-01,
SW2,2006-12-01,
WC10,2006-12-01,
WC14,2006-12-01,
WC7,2006-12-01,
WC27,2006-12-01,
WC1,2006-12-17,
WC2,2006-12-17,
WC3,2006-12-17,
WC6,2006-12-17,
WC4,2006-12-17,
WC5,2006-12-17,
WC26,2006-12-17,
SW4,2006-12-17,
NW6,2006-12-17,
NW7,2006-12-17,
NB1,2006-12-17,
WC20,2006-12-17,
WC19,2006-12-17,
SW3,2006-12-17,
WC18,2006-12-17,
WC17,2006-12-17,
SW5,2006-12-17,
SW6,2006-12-17,
WC12,2006-12-17,
WC8,2006-12-17,
WC11,2006-12-17,
WC25,2006-12-17,
WC16,2006-12-17,
WC15,2006-12-17,
NW1,2006-12-17,
NW2,2006-12-17,
NW3,2006-12-17,
NW4,2006-12-17,
NW5,2006-12-17,
WC23,2006-12-17,
WC22,2006-12-17,
WC24,2006-12-17,
NC2,2006-12-17,
NC1,2006-12-17,
WC21,2006-12-17,
WC13,2006-12-17,
WC9,2006-12-17,
SW1,2006-12-17,
SW2,2006-12-17,
WC10,2006-12-17,
WC14,2006-12-17,
WC7,2006-12-17,
WC27,2006-12-17,
WC1,2012-05-07,
WC2,2012-05-07,
WC3,2012-05-07,
WC6,2012-05-07,
WC4,2012-05-07,
WC5,2012-05-07,
WC26,2012-05-07,
SW4,2012-05-07,
NW6,2012-05-07,
NW7,2012-05-07,
NB1,2012-05-07,
WC20,2012-05-07,
WC19,2012-05-07,
SW3,2012-05-07,
WC18,2012-05-07,
WC17,2012-05-07,
SW5,2012-05-07,
SW6,2012-05-07,
WC12,2012-05-07,
WC8,2012-05-07,
WC11,2012-05-07,
WC25,2012-05-07,
WC16,2012-05-07,
WC15,2012-05-07,
NW1,2012-05-07,
NW2,2012-05-07,
NW3,2012-05-07,
NW4,2012-05-07,
NW5,2012-05-07,
WC23,2012-05-07,
WC22,2012-05-07,
WC24,2012-05-07,
NC2,2012-05-07,
NC1,2012-05-07,0.20243140597935075
WC21,2012-05-07,
WC13,2012-05-07,
WC9,2012-05-07,
SW1,2012-05-07,
SW2,2012-05-07,
WC10,2012-05-07,
WC14,2012-05-07,
WC7,2012-05-07,
WC27,2012-05-07,
WC1,2006-01-15,
WC2,2006-01-15,
WC3,2006-01-15,
WC6,2006-01-15,
WC4,2006-01-15,
WC5,2006-01-15,
WC26,2006-01-15,
SW4,2006-01-15,
NW6,2006-01-15,
NW7,2006-01-15,
NB1,2006-01-15,
WC20,2006-01-15,
WC19,2006-01-15,
SW3,2006-01-15,
WC18,2006-01-15,
WC17,2006-01-15,
SW5,2006-01-15,
SW6,2006-01-15,
WC12,2006-01-15,
WC8,2006-01-15,
WC11,2006-01-15,
WC25,2006-01-15,
WC16,2006-01-15,
WC15,2006-01-15,
NW1,2006-01-15,
NW2,2006-01-15,
NW3,2006-01-15,
NW4,2006-01-15,
NW5,2006-01-15,
WC23,2006-01-15,
WC22,2006-01-15,
WC24,2006-01-15,
NC2,2006-01-15,0.24117274425011825
NC1,2006-01-15,0.1496375654951577
WC21,2006-01-15,
WC13,2006-01-15,
WC9,2006-01-15,
SW1,2006-01-15,
SW2,2006-01-15,
WC10,2006-01-15,
WC14,2006-01-15,
WC7,2006-01-15,
WC27,2006-01-15,
WC1,2006-01-31,
WC2,2006-01-31,
WC3,2006-01-31,
WC6,2006-01-31,
WC4,2006-01-31,
WC5,2006-01-31,
WC26,2006-01-31,
SW4,2006-01-31,
NW6,2006-01-31,
NW7,2006-01-31,
NB1,2006-01-31,
WC20,2006-01-31,
WC19,2006-01-31,
SW3,2006-01-31,
WC18,2006-01-31,
WC17,2006-01-31,
SW5,2006-01-31,
SW6,2006-01-31,
WC12,2006-01-31,
WC8,2006-01-31,
WC11,2006-01-31,
WC25,2006-01-31,
WC16,2006-01-31,
WC15,2006-01-31,
NW1,2006-01-31,
NW2,2006-01-31,
NW3,2006-01-31,
NW4,2006-01-31,
NW5,2006-01-31,
WC23,2006-01-31,
WC22,2006-01-31,
WC24,2006-01-31,
NC2,2006-01-31,0.23668727378416823
NC1,2006-01-31,0.150694413288092
WC21,2006-01-31,
WC13,2006-01-31,
WC9,2006-01-31,
SW1,2006-01-31,
SW2,2006-01-31,
WC10,2006-01-31,
WC14,2006-01-31,
WC7,2006-01-31,
WC27,2006-01-31,
WC1,2006-04-05,
WC2,2006-04-05,
WC3,2006-04-05,
WC6,2006-04-05,
WC4,2006-04-05,
WC5,2006-04-05,
WC26,2006-04-05,
SW4,2006-04-05,
NW6,2006-04-05,
NW7,2006-04-05,
NB1,2006-04-05,
WC20,2006-04-05,
WC19,2006-04-05,
SW3,2006-04-05,
WC18,2006-04-05,
WC17,2006-04-05,
SW5,2006-04-05,
SW6,2006-04-05,
WC12,2006-04-05,
WC8,2006-04-05,
WC11,2006-04-05,
WC25,2006-04-05,
WC16,2006-04-05,
WC15,2006-04-05,
NW1,2006-04-05,
NW2,2006-04-05,
NW3,2006-04-05,
NW4,2006-04-05,
NW5,2006-04-05,
WC23,2006-04-05,
WC22,2006-04-05,
WC24,2006-04-05,
NC2,2006-04-05,0.3434495356878666
NC1,2006-04-05,0.1330600637196808
WC21,2006-04-05,
WC13,2006-04-05,
WC9,2006-04-05,
SW1,2006-04-05,
SW2,2006-04-05,
WC10,2006-04-05,
WC14,2006-04-05,
WC7,2006-04-05,
WC27,2006-04-05,
WC1,2006-04-21,
WC2,2006-04-21,
WC3,2006-04-21,
WC6,2006-04-21,
WC4,2006-04-21,
WC5,2006-04-21,
WC26,2006-04-21,
SW4,2006-04-21,
NW6,2006-04-21,
NW7,2006-04-21,
NB1,2006-04-21,
WC20,2006-04-21,
WC19,2006-04-21,
SW3,2006-04-21,
WC18,2006-04-21,
WC17,2006-04-21,
SW5,2006-04-21,
SW6,2006-04-21,
WC12,2006-04-21,
WC8,2006-04-21,
WC11,2006-04-21,
WC25,2006-04-21,
WC16,2006-04-21,
WC15,2006-04-21,
NW1,2006-04-21,
NW2,2006-04-21,
NW3,2006-04-21,
NW4,2006-04-21,
NW5,2006-04-21,
WC23,2006-04-21,
WC22,2006-04-21,
WC24,2006-04-21,
NC2,2006-04-21,0.7602005638932671
NC1,2006-04-21,0.20540054259843402
WC21,2006-04-21,
WC13,2006-04-21,
WC9,2006-04-21,
SW1,2006-04-21,
SW2,2006-04-21,
WC10,2006-04-21,
WC14,2006-04-21,
WC7,2006-04-21,
WC27,2006-04-21,
WC1,2006-05-23,
WC2,2006-05-23,
WC3,2006-05-23,
WC6,2006-05-23,
WC4,2006-05-23,
WC5,2006-05-23,
WC26,2006-05-23,
SW4,2006-05-23,
NW6,2006-05-23,
NW7,2006-05-23,
NB1,2006-05-23,
WC20,2006-05-23,
WC19,2006-05-23,
SW3,2006-05-23,
WC18,2006-05-23,
WC17,2006-05-23,
SW5,2006-05-23,
SW6,2006-05-23,
WC12,2006-05-23,
WC8,2006-05-23,
WC11,2006-05-23,
WC25,2006-05-23,
WC16,2006-05-23,
WC15,2006-05-23,
NW1,2006-05-23,
NW2,2006-05-23,
NW3,2006-05-23,
NW4,2006-05-23,
NW5,2006-05-23,
WC23,2006-05-23,
WC22,2006-05-23,
WC24,2006-05-23,
NC2,2006-05-23,0.43635221533385465
NC1,2006-05-23,0.22297431703174922
WC21,2006-05-23,
WC13,2006-05-23,
WC9,2006-05-23,
SW1,2006-05-23,
SW2,2006-05-23,
WC10,2006-05-23,
WC14,2006-05-23,
WC7,2006-05-23,
WC27,2006-05-23,
WC1,2006-06-08,
WC2,2006-06-08,
WC3,2006-06-08,
WC6,2006-06-08,
WC4,2006-06-08,
WC5,2006-06-08,
WC26,2006-06-08,
SW4,2006-06-08,
NW6,2006-06-08,
NW7,2006-06-08,
NB1,2006-06-08,
WC20,2006-06-08,
WC19,2006-06-08,
SW3,2006-06-08,
WC18,2006-06-08,
WC17,2006-06-08,
SW5,2006-06-08,
SW6,2006-06-08,
WC12,2006-06-08,
WC8,2006-06-08,
WC11,2006-06-08,
WC25,2006-06-08,
WC16,2006-06-08,
WC15,2006-06-08,
NW1,2006-06-08,
NW2,2006-06-08,
NW3,2006-06-08,
NW4,2006-06-08,
NW5,2006-06-08,
WC23,2006-06-08,
WC22,2006-06-08,
WC24,2006-06-08,
NC2,2006-06-08,0.6582630506771746
NC1,2006-06-08,0.36946327346399044
WC21,2006-06-08,
WC13,2006-06-08,
WC9,2006-06-08,
SW1,2006-06-08,
SW2,2006-06-08,
WC10,2006-06-08,
WC14,2006-06-08,
WC7,2006-06-08,
WC27,2006-06-08,
WC1,2006-06-24,
WC2,2006-06-24,
WC3,2006-06-24,
WC6,2006-06-24,
WC4,2006-06-24,
WC5,2006-06-24,
WC26,2006-06-24,
SW4,2006-06-24,
NW6,2006-06-24,
NW7,2006-06-24,
NB1,2006-06-24,
WC20,2006-06-24,
WC19,2006-06-24,
SW3,2006-06-24,
WC18,2006-06-24,
WC17,2006-06-24,
SW5,2006-06-24,
SW6,2006-06-24,
WC12,2006-06-24,
WC8,2006-06-24,
WC11,2006-06-24,
WC25,2006-06-24,
WC16,2006-06-24,
WC15,2006-06-24,
NW1,2006-06-24,
NW2,2006-06-24,
NW3,2006-06-24,
NW4,2006-06-24,
NW5,2006-06-24,
WC23,2006-06-24,
WC22,2006-06-24,
WC24,2006-06-24,
NC2,2006-06-24,
NC1,2006-06-24,
WC21,2006-06-24,
WC13,2006-06-24,
WC9,2006-06-24,
SW1,2006-06-24,
SW2,2006-06-24,
WC10,2006-06-24,
WC14,2006-06-24,
WC7,2006-06-24,
WC27,2006-06-24,
WC1,2006-07-26,
WC2,2006-07-26,
WC3,2006-07-26,
WC6,2006-07-26,
WC4,2006-07-26,
WC5,2006-07-26,
WC26,2006-07-26,
SW4,2006-07-26,
NW6,2006-07-26,
NW7,2006-07-26,
NB1,2006-07-26,
WC20,2006-07-26,
WC19,2006-07-26,
SW3,2006-07-26,
WC18,2006-07-26,
WC17,2006-07-26,
SW5,2006-07-26,
SW6,2006-07-26,
WC12,2006-07-26,
WC8,2006-07-26,
WC11,2006-07-26,
WC25,2006-07-26,
WC16,2006-07-26,
WC15,2006-07-26,
NW1,2006-07-26,
NW2,2006-07-26,
NW3,2006-07-26,
NW4,2006-07-26,
NW5,2006-07-26,
WC23,2006-07-26,
WC22,2006-07-26,
WC24,2006-07-26,
NC2,2006-07-26,0.6097871559872453
NC1,2006-07-26,0.6560531241515455
WC21,2006-07-26,
WC13,2006-07-26,
WC9,2006-07-26,
SW1,2006-07-26,
SW2,2006-07-26,
WC10,2006-07-26,
WC14,2006-07-26,
WC7,2006-07-26,
WC27,2006-07-26,
WC1,2006-08-11,
WC2,2006-08-11,
WC3,2006-08-11,
WC6,2006-08-11,
WC4,2006-08-11,
WC5,2006-08-11,
WC26,2006-08-11,
SW4,2006-08-11,
NW6,2006-08-11,
NW7,2006-08-11,
NB1,2006-08-11,
WC20,2006-08-11,
WC19,2006-08-11,
SW3,2006-08-11,
WC18,2006-08-11,
WC17,2006-08-11,
SW5,2006-08-11,
SW6,2006-08-11,
WC12,2006-08-11,
WC8,2006-08-11,
WC11,2006-08-11,
WC25,2006-08-11,
WC16,2006-08-11,
WC15,2006-08-11,
NW1,2006-08-11,
NW2,2006-08-11,
NW3,2006-08-11,
NW4,2006-08-11,
NW5,2006-08-11,
WC23,2006-08-11,
WC22,2006-08-11,
WC24,2006-08-11,
NC2,2006-08-11,0.297047168795906
NC1,2006-08-11,0.6377964115671964
WC21,2006-08-11,
WC13,2006-08-11,
WC9,2006-08-11,
SW1,2006-08-11,
SW2,2006-08-11,
WC10,2006-08-11,
WC14,2006-08-11,
WC7,2006-08-11,
WC27,2006-08-11,
WC1,2006-09-28,
WC2,2006-09-28,
WC3,2006-09-28,
WC6,2006-09-28,
WC4,2006-09-28,
WC5,2006-09-28,
WC26,2006-09-28,
SW4,2006-09-28,
NW6,2006-09-28,
NW7,2006-09-28,
NB1,2006-09-28,
WC20,2006-09-28,
WC19,2006-09-28,
SW3,2006-09-28,
WC18,2006-09-28,
WC17,2006-09-28,
SW5,2006-09-28,
SW6,2006-09-28,
WC12,2006-09-28,
WC8,2006-09-28,
WC11,2006-09-28,
WC25,2006-09-28,
WC16,2006-09-28,
WC15,2006-09-28,
NW1,2006-09-28,
NW2,2006-09-28,
NW3,2006-09-28,
NW4,2006-09-28,
NW5,2006-09-28,
WC23,2006-09-28,
WC22,2006-09-28,
WC24,2006-09-28,
NC2,2006-09-28,0.6873666283722095
NC1,2006-09-28,0.25641846363436616
WC21,2006-09-28,
WC13,2006-09-28,
WC9,2006-09-28,
SW1,2006-09-28,
SW2,2006-09-28,
WC10,2006-09-28,
WC14,2006-09-28,
WC7,2006-09-28,
WC27,2006-09-28,
WC1,2006-10-14,
WC2,2006-10-14,
WC3,2006-10-14,
WC6,2006-10-14,
WC4,2006-10-14,
WC5,2006-10-14,
WC26,2006-10-14,
SW4,2006-10-14,
NW6,2006-10-14,
NW7,2006-10-14,
NB1,2006-10-14,
WC20,2006-10-14,
WC19,2006-10-14,
SW3,2006-10-14,
WC18,2006-10-14,
WC17,2006-10-14,
SW5,2006-10-14,
SW6,2006-10-14,
WC12,2006-10-14,
WC8,2006-10-14,
WC11,2006-10-14,
WC25,2006-10-14,
WC16,2006-10-14,
WC15,2006-10-14,
NW1,2006-10-14,
NW2,2006-10-14,
NW3,2006-10-14,
NW4,2006-10-14,
NW5,2006-10-14,
WC23,2006-10-14,
WC22,2006-10-14,
WC24,2006-10-14,
NC2,2006-10-14,0.540292712053759
NC1,2006-10-14,0.1868995775059524
WC21,2006-10-14,
WC13,2006-10-14,
WC9,2006-10-14,
SW1,2006-10-14,
SW2,2006-10-14,
WC10,2006-10-14,
WC14,2006-10-14,
WC7,2006-10-14,
WC27,2006-10-14,
WC1,2006-10-30,
WC2,2006-10-30,
WC3,2006-10-30,
WC6,2006-10-30,
WC4,2006-10-30,
WC5,2006-10-30,
WC26,2006-10-30,
SW4,2006-10-30,
NW6,2006-10-30,
NW7,2006-10-30,
NB1,2006-10-30,
WC20,2006-10-30,
WC19,2006-10-30,
SW3,2006-10-30,
WC18,2006-10-30,
WC17,2006-10-30,
SW5,2006-10-30,
SW6,2006-10-30,
WC12,2006-10-30,
WC8,2006-10-30,
WC11,2006-10-30,
WC25,2006-10-30,
WC16,2006-10-30,
WC15,2006-10-30,
NW1,2006-10-30,
NW2,2006-10-30,
NW3,2006-10-30,
NW4,2006-10-30,
NW5,2006-10-30,
WC23,2006-10-30,
WC22,2006-10-30,
WC24,2006-10-30,
NC2,2006-10-30,0.6830579807626126
NC1,2006-10-30,0.1564517958805288
WC21,2006-10-30,
WC13,2006-10-30,
WC9,2006-10-30,
SW1,2006-10-30,
SW2,2006-10-30,
WC10,2006-10-30,
WC14,2006-10-30,
WC7,2006-10-30,
WC27,2006-10-30,
WC1,2006-12-01,
WC2,2006-12-01,
WC3,2006-12-01,
WC6,2006-12-01,
WC4,2006-12-01,
WC5,2006-12-01,
WC26,2006-12-01,
SW4,2006-12-01,
NW6,2006-12-01,
NW7,2006-12-01,
NB1,2006-12-01,
WC20,2006-12-01,
WC19,2006-12-01,
SW3,2006-12-01,
WC18,2006-12-01,
WC17,2006-12-01,
SW5,2006-12-01,
SW6,2006-12-01,
WC12,2006-12-01,
WC8,2006-12-01,
WC11,2006-12-01,
WC25,2006-12-01,
WC16,2006-12-01,
WC15,2006-12-01,
NW1,2006-12-01,
NW2,2006-12-01,
NW3,2006-12-01,
NW4,2006-12-01,
NW5,2006-12-01,
WC23,2006-12-01,
WC22,2006-12-01,
WC24,2006-12-01,
NC2,2006-12-01,0.47986455151664603
NC1,2006-12-01,0.19587975593096196
WC21,2006-12-01,
WC13,2006-12-01,
WC9,2006-12-01,
SW1,2006-12-01,
SW2,2006-12-01,
WC10,2006-12-01,
WC14,2006-12-01,
WC7,2006-12-01,
WC27,2006-12-01,
WC1,2007-01-02,
WC2,2007-01-02,
WC3,2007-01-02,
WC6,2007-01-02,
WC4,2007-01-02,
WC5,2007-01-02,
WC26,2007-01-02,
SW4,2007-01-02,
NW6,2007-01-02,
NW7,2007-01-02,
NB1,2007-01-02,
WC20,2007-01-02,
WC19,2007-01-02,
SW3,2007-01-02,
WC18,2007-01-02,
WC17,2007-01-02,
SW5,2007-01-02,
SW6,2007-01-02,
WC12,2007-01-02,
WC8,2007-01-02,
WC11,2007-01-02,
WC25,2007-01-02,
WC16,2007-01-02,
WC15,2007-01-02,
NW1,2007-01-02,
NW2,2007-01-02,
NW3,2007-01-02,
NW4,2007-01-02,
NW5,2007-01-02,
WC23,2007-01-02,
WC22,2007-01-02,
WC24,2007-01-02,
NC2,2007-01-02,0.007863659690362733
NC1,2007-01-02,0.007461406791489895
WC21,2007-01-02,
WC13,2007-01-02,
WC9,2007-01-02,
SW1,2007-01-02,
SW2,2007-01-02,
WC10,2007-01-02,
WC14,2007-01-02,
WC7,2007-01-02,
WC27,2007-01-02,
WC1,2007-01-18,
WC2,2007-01-18,
WC3,2007-01-18,
WC6,2007-01-18,
WC4,2007-01-18,
WC5,2007-01-18,
WC26,2007-01-18,
SW4,2007-01-18,
NW6,2007-01-18,
NW7,2007-01-18,
NB1,2007-01-18,
WC20,2007-01-18,
WC19,2007-01-18,
SW3,2007-01-18,
WC18,2007-01-18,
WC17,2007-01-18,
SW5,2007-01-18,
SW6,2007-01-18,
WC12,2007-01-18,
WC8,2007-01-18,
WC11,2007-01-18,
WC25,2007-01-18,
WC16,2007-01-18,
WC15,2007-01-18,
NW1,2007-01-18,
NW2,2007-01-18,
NW3,2007-01-18,
NW4,2007-01-18,
NW5,2007-01-18,
WC23,2007-01-18,
WC22,2007-01-18,
WC24,2007-01-18,
NC2,2007-01-18,0.10837278567987367
NC1,2007-01-18,0.10270128575643603
WC21,2007-01-18,
WC13,2007-01-18,
WC9,2007-01-18,
SW1,2007-01-18,
SW2,2007-01-18,
WC10,2007-01-18,
WC14,2007-01-18,
WC7,2007-01-18,
WC27,2007-01-18,
WC1,2007-02-03,
WC2,2007-02-03,
WC3,2007-02-03,
WC6,2007-02-03,
WC4,2007-02-03,
WC5,2007-02-03,
WC26,2007-02-03,
SW4,2007-02-03,
NW6,2007-02-03,
NW7,2007-02-03,
NB1,2007-02-03,
WC20,2007-02-03,
WC19,2007-02-03,
SW3,2007-02-03,
WC18,2007-02-03,
WC17,2007-02-03,
SW5,2007-02-03,
SW6,2007-02-03,
WC12,2007-02-03,
WC8,2007-02-03,
WC11,2007-02-03,
WC25,2007-02-03,
WC16,2007-02-03,
WC15,2007-02-03,
NW1,2007-02-03,
NW2,2007-02-03,
NW3,2007-02-03,
NW4,2007-02-03,
NW5,2007-02-03,
WC23,2007-02-03,
WC22,2007-02-03,
WC24,2007-02-03,
NC2,2007-02-03,
NC1,2007-02-03,0.06926853972925846
WC21,2007-02-03,
WC13,2007-02-03,
WC9,2007-02-03,
SW1,2007-02-03,
SW2,2007-02-03,
WC10,2007-02-03,
WC14,2007-02-03,
WC7,2007-02-03,
WC27,2007-02-03,
WC1,2007-02-19,
WC2,2007-02-19,
WC3,2007-02-19,
WC6,2007-02-19,
WC4,2007-02-19,
WC5,2007-02-19,
WC26,2007-02-19,
SW4,2007-02-19,
NW6,2007-02-19,
NW7,2007-02-19,
NB1,2007-02-19,
WC20,2007-02-19,
WC19,2007-02-19,
SW3,2007-02-19,
WC18,2007-02-19,
WC17,2007-02-19,
SW5,2007-02-19,
SW6,2007-02-19,
WC12,2007-02-19,
WC8,2007-02-19,
WC11,2007-02-19,
WC25,2007-02-19,
WC16,2007-02-19,
WC15,2007-02-19,
NW1,2007-02-19,
NW2,2007-02-19,
NW3,2007-02-19,
NW4,2007-02-19,
NW5,2007-02-19,
WC23,2007-02-19,
WC22,2007-02-19,
WC24,2007-02-19,
NC2,2007-02-19,0.12701943017276796
NC1,2007-02-19,0.10314561949835331
WC21,2007-02-19,
WC13,2007-02-19,
WC9,2007-02-19,
SW1,2007-02-19,
SW2,2007-02-19,
WC10,2007-02-19,
WC14,2007-02-19,
WC7,2007-02-19,
WC27,2007-02-19,
WC1,2007-03-07,
WC2,2007-03-07,
WC3,2007-03-07,
WC6,2007-03-07,
WC4,2007-03-07,
WC5,2007-03-07,
WC26,2007-03-07,
SW4,2007-03-07,
NW6,2007-03-07,
NW7,2007-03-07,
NB1,2007-03-07,
WC20,2007-03-07,
WC19,2007-03-07,
SW3,2007-03-07,
WC18,2007-03-07,
WC17,2007-03-07,
SW5,2007-03-07,
SW6,2007-03-07,
WC12,2007-03-07,
WC8,2007-03-07,
WC11,2007-03-07,
WC25,2007-03-07,
WC16,2007-03-07,
WC15,2007-03-07,
NW1,2007-03-07,
NW2,2007-03-07,
NW3,2007-03-07,
NW4,2007-03-07,
NW5,2007-03-07,
WC23,2007-03-07,
WC22,2007-03-07,
WC24,2007-03-07,
NC2,2007-03-07,0.3815669110993938
NC1,2007-03-07,0.3797224905047065
WC21,2007-03-07,
WC13,2007-03-07,
WC9,2007-03-07,
SW1,2007-03-07,
SW2,2007-03-07,
WC10,2007-03-07,
WC14,2007-03-07,
WC7,2007-03-07,
WC27,2007-03-07,
WC1,2007-04-08,
WC2,2007-04-08,
WC3,2007-04-08,
WC6,2007-04-08,
WC4,2007-04-08,
WC5,2007-04-08,
WC26,2007-04-08,
SW4,2007-04-08,
NW6,2007-04-08,
NW7,2007-04-08,
NB1,2007-04-08,
WC20,2007-04-08,
WC19,2007-04-08,
SW3,2007-04-08,
WC18,2007-04-08,
WC17,2007-04-08,
SW5,2007-04-08,
SW6,2007-04-08,
WC12,2007-04-08,
WC8,2007-04-08,
WC11,2007-04-08,
WC25,2007-04-08,
WC16,2007-04-08,
WC15,2007-04-08,
NW1,2007-04-08,
NW2,2007-04-08,
NW3,2007-04-08,
NW4,2007-04-08,
NW5,2007-04-08,
WC23,2007-04-08,
WC22,2007-04-08,
WC24,2007-04-08,
NC2,2007-04-08,0.4964266358694054
NC1,2007-04-08,0.6208143394453892
WC21,2007-04-08,
WC13,2007-04-08,
WC9,2007-04-08,
SW1,2007-04-08,
SW2,2007-04-08,
WC10,2007-04-08,
WC14,2007-04-08,
WC7,2007-04-08,
WC27,2007-04-08,
WC1,2007-04-24,
WC2,2007-04-24,
WC3,2007-04-24,
WC6,2007-04-24,
WC4,2007-04-24,
WC5,2007-04-24,
WC26,2007-04-24,
SW4,2007-04-24,
NW6,2007-04-24,
NW7,2007-04-24,
NB1,2007-04-24,
WC20,2007-04-24,
WC19,2007-04-24,
SW3,2007-04-24,
WC18,2007-04-24,
WC17,2007-04-24,
SW5,2007-04-24,
SW6,2007-04-24,
WC12,2007-04-24,
WC8,2007-04-24,
WC11,2007-04-24,
WC25,2007-04-24,
WC16,2007-04-24,
WC15,2007-04-24,
NW1,2007-04-24,
NW2,2007-04-24,
NW3,2007-04-24,
NW4,2007-04-24,
NW5,2007-04-24,
WC23,2007-04-24,
WC22,2007-04-24,
WC24,2007-04-24,
NC2,2007-04-24,
NC1,2007-04-24,
WC21,2007-04-24,
WC13,2007-04-24,
WC9,2007-04-24,
SW1,2007-04-24,
SW2,2007-04-24,
WC10,2007-04-24,
WC14,2007-04-24,
WC7,2007-04-24,
WC27,2007-04-24,
WC1,2007-05-10,
WC2,2007-05-10,
WC3,2007-05-10,
WC6,2007-05-10,
WC4,2007-05-10,
WC5,2007-05-10,
WC26,2007-05-10,
SW4,2007-05-10,
NW6,2007-05-10,
NW7,2007-05-10,
NB1,2007-05-10,
WC20,2007-05-10,
WC19,2007-05-10,
SW3,2007-05-10,
WC18,2007-05-10,
WC17,2007-05-10,
SW5,2007-05-10,
SW6,2007-05-10,
WC12,2007-05-10,
WC8,2007-05-10,
